0 0.00 0
0 0.25 0
0 0.50 0
0 0.75 0
0 1.00 0
0 1.25 0
0 1.50 0
0 1.75 0
0 2.00 0
0 2.25 0
0 2.50 0
0 2.75 0
1 0.00 0
1 0.25 0
1 0.50 0
1 0.75 0
1 1.00 0
1 1.25 0
1 1.50 0
1 1.75 0
1 2.00 0
1 2.25 0
1 2.50 0
1 2.75 0
2 0.00 0
2 0.25 0
2 0.50 0
2 0.75 0
2 1.00 0
2 1.25 0
2 1.50 0
2 1.75 0
2 2.00 0
2 2.25 0
2 2.50 0
2 2.75 0
3 0.00 0
3 0.25 0
3 0.50 0
3 0.75 0
3 1.00 0
3 1.25 0
3 1.50 0
3 1.75 0
3 2.00 0
3 2.25 0
3 2.50 0
3 2.75 0
4 0.00 0
4 0.25 0
4 0.50 0
4 0.75 0
4 1.00 0
4 1.25 0
4 1.50 0
4 1.75 0
4 2.00 0
4 2.25 0
4 2.50 0
4 2.75 0
5 0.00 0
5 0.25 0
5 0.50 0
5 0.75 0
5 1.00 0
5 1.25 0
5 1.50 0
5 1.75 0
5 2.00 0
5 2.25 0
5 2.50 0
5 2.75 0
6 0.00 0
6 0.25 0
6 0.50 0
6 0.75 0
6 1.00 0
6 1.25 0
6 1.50 0
6 1.75 0
6 2.00 0
6 2.25 0
6 2.50 0
6 2.75 0
7 0.00 0
7 0.25 0
7 0.50 0
7 0.75 0
7 1.00 0
7 1.25 0
7 1.50 0
7 1.75 0
7 2.00 0
7 2.25 0
7 2.50 0
7 2.75 0
8 0.00 0
8 0.25 0
8 0.50 0
8 0.75 0
8 1.00 0
8 1.25 0
8 1.50 0
8 1.75 0
8 2.00 0
8 2.25 0
8 2.50 0
8 2.75 0
9 0.00 0
9 0.25 0
9 0.50 0
9 0.75 0
9 1.00 0
9 1.25 0
9 1.50 0
9 1.75 0
9 2.00 0
9 2.25 0
9 2.50 0
9 2.75 0
10 0.00 0
10 0.25 0
10 0.50 0
10 0.75 0
10 1.00 0
10 1.25 0
10 1.50 0
10 1.75 0
10 2.00 0
10 2.25 0
10 2.50 0
10 2.75 0
11 0.00 0
11 0.25 0
11 0.50 0
11 0.75 0
11 1.00 0
11 1.25 0
11 1.50 0
11 1.75 0
11 2.00 0
11 2.25 0
11 2.50 0
11 2.75 0
12 0.00 0
12 0.25 0
12 0.50 0
12 0.75 0
12 1.00 0
12 1.25 0
12 1.50 0
12 1.75 0
12 2.00 0
12 2.25 0
12 2.50 0
12 2.75 0
13 0.00 0
13 0.25 0
13 0.50 0
13 0.75 0
13 1.00 0
13 1.25 0
13 1.50 0
13 1.75 0
13 2.00 0
13 2.25 0
13 2.50 0
13 2.75 0
14 0.00 0
14 0.25 0
14 0.50 0
14 0.75 0
14 1.00 0
14 1.25 0
14 1.50 0
14 1.75 0
14 2.00 0
14 2.25 0
14 2.50 0
14 2.75 0
15 0.00 1
15 0.25 0
15 0.50 0
15 0.75 0
15 1.00 0
15 1.25 0
15 1.50 0
15 1.75 0
15 2.00 0
15 2.25 0
15 2.50 0
15 2.75 0
16 0.00 0
16 0.25 0
16 0.50 0
16 0.75 0
16 1.00 0
16 1.25 0
16 1.50 0
16 1.75 0
16 2.00 0
16 2.25 0
16 2.50 0
16 2.75 0
17 0.00 3
17 0.25 0
17 0.50 0
17 0.75 0
17 1.00 0
17 1.25 0
17 1.50 0
17 1.75 0
17 2.00 0
17 2.25 0
17 2.50 0
17 2.75 0
18 0.00 0
18 0.25 0
18 0.50 0
18 0.75 0
18 1.00 0
18 1.25 0
18 1.50 0
18 1.75 0
18 2.00 0
18 2.25 0
18 2.50 0
18 2.75 0
19 0.00 0
19 0.25 0
19 0.50 0
19 0.75 0
19 1.00 0
19 1.25 0
19 1.50 0
19 1.75 0
19 2.00 0
19 2.25 0
19 2.50 0
19 2.75 0
20 0.00 0
20 0.25 0
20 0.50 0
20 0.75 0
20 1.00 0
20 1.25 0
20 1.50 0
20 1.75 0
20 2.00 0
20 2.25 0
20 2.50 0
20 2.75 0
21 0.00 1
21 0.25 0
21 0.50 0
21 0.75 0
21 1.00 0
21 1.25 0
21 1.50 0
21 1.75 0
21 2.00 0
21 2.25 0
21 2.50 0
21 2.75 0
22 0.00 0
22 0.25 0
22 0.50 0
22 0.75 0
22 1.00 0
22 1.25 0
22 1.50 0
22 1.75 0
22 2.00 0
22 2.25 0
22 2.50 0
22 2.75 0
23 0.00 1
23 0.25 0
23 0.50 0
23 0.75 0
23 1.00 0
23 1.25 0
23 1.50 0
23 1.75 0
23 2.00 0
23 2.25 0
23 2.50 0
23 2.75 0
24 0.00 2
24 0.25 0
24 0.50 0
24 0.75 0
24 1.00 0
24 1.25 0
24 1.50 0
24 1.75 0
24 2.00 0
24 2.25 0
24 2.50 0
24 2.75 0
25 0.00 3
25 0.25 0
25 0.50 0
25 0.75 0
25 1.00 0
25 1.25 0
25 1.50 0
25 1.75 0
25 2.00 0
25 2.25 0
25 2.50 0
25 2.75 0
26 0.00 0
26 0.25 0
26 0.50 0
26 0.75 0
26 1.00 0
26 1.25 0
26 1.50 0
26 1.75 0
26 2.00 0
26 2.25 0
26 2.50 0
26 2.75 0
27 0.00 1
27 0.25 0
27 0.50 0
27 0.75 0
27 1.00 0
27 1.25 0
27 1.50 0
27 1.75 0
27 2.00 0
27 2.25 0
27 2.50 0
27 2.75 0
28 0.00 2
28 0.25 0
28 0.50 0
28 0.75 0
28 1.00 0
28 1.25 0
28 1.50 0
28 1.75 0
28 2.00 0
28 2.25 0
28 2.50 0
28 2.75 0
29 0.00 2
29 0.25 0
29 0.50 0
29 0.75 0
29 1.00 0
29 1.25 0
29 1.50 0
29 1.75 0
29 2.00 0
29 2.25 0
29 2.50 0
29 2.75 0
30 0.00 1
30 0.25 0
30 0.50 0
30 0.75 0
30 1.00 0
30 1.25 0
30 1.50 0
30 1.75 0
30 2.00 0
30 2.25 0
30 2.50 0
30 2.75 0
31 0.00 1
31 0.25 0
31 0.50 0
31 0.75 0
31 1.00 0
31 1.25 0
31 1.50 0
31 1.75 0
31 2.00 0
31 2.25 0
31 2.50 0
31 2.75 0
32 0.00 1
32 0.25 0
32 0.50 0
32 0.75 0
32 1.00 0
32 1.25 0
32 1.50 0
32 1.75 0
32 2.00 0
32 2.25 0
32 2.50 0
32 2.75 0
33 0.00 0
33 0.25 0
33 0.50 0
33 0.75 0
33 1.00 0
33 1.25 0
33 1.50 0
33 1.75 0
33 2.00 0
33 2.25 0
33 2.50 0
33 2.75 0
34 0.00 5
34 0.25 0
34 0.50 0
34 0.75 0
34 1.00 0
34 1.25 0
34 1.50 0
34 1.75 0
34 2.00 0
34 2.25 0
34 2.50 0
34 2.75 0
35 0.00 2
35 0.25 0
35 0.50 0
35 0.75 0
35 1.00 0
35 1.25 0
35 1.50 0
35 1.75 0
35 2.00 0
35 2.25 0
35 2.50 0
35 2.75 0
36 0.00 0
36 0.25 0
36 0.50 0
36 0.75 0
36 1.00 0
36 1.25 0
36 1.50 0
36 1.75 0
36 2.00 0
36 2.25 0
36 2.50 0
36 2.75 0
37 0.00 3
37 0.25 0
37 0.50 0
37 0.75 0
37 1.00 0
37 1.25 0
37 1.50 0
37 1.75 0
37 2.00 0
37 2.25 0
37 2.50 0
37 2.75 0
38 0.00 3
38 0.25 0
38 0.50 0
38 0.75 0
38 1.00 0
38 1.25 0
38 1.50 0
38 1.75 0
38 2.00 0
38 2.25 0
38 2.50 0
38 2.75 0
39 0.00 2
39 0.25 0
39 0.50 0
39 0.75 0
39 1.00 0
39 1.25 0
39 1.50 0
39 1.75 0
39 2.00 0
39 2.25 0
39 2.50 0
39 2.75 0
40 0.00 5
40 0.25 0
40 0.50 0
40 0.75 0
40 1.00 0
40 1.25 0
40 1.50 0
40 1.75 0
40 2.00 0
40 2.25 0
40 2.50 0
40 2.75 0
41 0.00 3
41 0.25 0
41 0.50 0
41 0.75 0
41 1.00 0
41 1.25 0
41 1.50 0
41 1.75 0
41 2.00 0
41 2.25 0
41 2.50 0
41 2.75 0
42 0.00 2
42 0.25 0
42 0.50 0
42 0.75 0
42 1.00 0
42 1.25 0
42 1.50 0
42 1.75 0
42 2.00 0
42 2.25 0
42 2.50 0
42 2.75 0
43 0.00 4
43 0.25 0
43 0.50 0
43 0.75 0
43 1.00 0
43 1.25 0
43 1.50 0
43 1.75 0
43 2.00 0
43 2.25 0
43 2.50 0
43 2.75 0
44 0.00 4
44 0.25 0
44 0.50 0
44 0.75 0
44 1.00 0
44 1.25 0
44 1.50 0
44 1.75 0
44 2.00 0
44 2.25 0
44 2.50 0
44 2.75 0
45 0.00 3
45 0.25 0
45 0.50 0
45 0.75 0
45 1.00 0
45 1.25 0
45 1.50 0
45 1.75 0
45 2.00 0
45 2.25 0
45 2.50 0
45 2.75 0
46 0.00 4
46 0.25 0
46 0.50 0
46 0.75 0
46 1.00 0
46 1.25 0
46 1.50 0
46 1.75 0
46 2.00 0
46 2.25 0
46 2.50 0
46 2.75 0
47 0.00 9
47 0.25 3
47 0.50 1
47 0.75 1
47 1.00 0
47 1.25 0
47 1.50 0
47 1.75 0
47 2.00 0
47 2.25 0
47 2.50 0
47 2.75 0
48 0.00 16
48 0.25 17
48 0.50 21
48 0.75 22
48 1.00 4
48 1.25 0
48 1.50 0
48 1.75 0
48 2.00 0
48 2.25 0
48 2.50 0
48 2.75 0
49 0.00 28
49 0.25 58
49 0.50 72
49 0.75 38
49 1.00 41
49 1.25 56
49 1.50 0
49 1.75 0
49 2.00 0
49 2.25 0
49 2.50 0
49 2.75 0
50 0.00 25
50 0.25 229
50 0.50 137
50 0.75 97
50 1.00 83
50 1.25 316
50 1.50 0
50 1.75 0
50 2.00 0
50 2.25 0
50 2.50 0
50 2.75 0
51 0.00 40
51 0.25 69
51 0.50 79
51 0.75 112
51 1.00 106
51 1.25 0
51 1.50 0
51 1.75 0
51 2.00 0
51 2.25 0
51 2.50 0
51 2.75 0
52 0.00 15
52 0.25 20
52 0.50 20
52 0.75 6
52 1.00 0
52 1.25 0
52 1.50 0
52 1.75 0
52 2.00 0
52 2.25 0
52 2.50 0
52 2.75 0
53 0.00 8
53 0.25 0
53 0.50 0
53 0.75 0
53 1.00 0
53 1.25 0
53 1.50 0
53 1.75 0
53 2.00 0
53 2.25 0
53 2.50 0
53 2.75 0
54 0.00 7
54 0.25 0
54 0.50 0
54 0.75 0
54 1.00 0
54 1.25 0
54 1.50 0
54 1.75 0
54 2.00 0
54 2.25 0
54 2.50 0
54 2.75 0
55 0.00 8
55 0.25 0
55 0.50 0
55 0.75 0
55 1.00 0
55 1.25 0
55 1.50 0
55 1.75 0
55 2.00 0
55 2.25 0
55 2.50 0
55 2.75 0
56 0.00 10
56 0.25 0
56 0.50 0
56 0.75 0
56 1.00 0
56 1.25 0
56 1.50 0
56 1.75 0
56 2.00 0
56 2.25 0
56 2.50 0
56 2.75 0
57 0.00 8
57 0.25 0
57 0.50 0
57 0.75 0
57 1.00 0
57 1.25 0
57 1.50 0
57 1.75 0
57 2.00 0
57 2.25 0
57 2.50 0
57 2.75 0
58 0.00 3
58 0.25 1
58 0.50 0
58 0.75 0
58 1.00 0
58 1.25 0
58 1.50 0
58 1.75 0
58 2.00 0
58 2.25 0
58 2.50 0
58 2.75 0
59 0.00 2
59 0.25 0
59 0.50 0
59 0.75 0
59 1.00 0
59 1.25 0
59 1.50 0
59 1.75 0
59 2.00 0
59 2.25 0
59 2.50 0
59 2.75 0
60 0.00 5
60 0.25 0
60 0.50 0
60 0.75 0
60 1.00 0
60 1.25 0
60 1.50 0
60 1.75 0
60 2.00 0
60 2.25 0
60 2.50 0
60 2.75 0
61 0.00 5
61 0.25 0
61 0.50 0
61 0.75 0
61 1.00 0
61 1.25 0
61 1.50 0
61 1.75 0
61 2.00 0
61 2.25 0
61 2.50 0
61 2.75 0
62 0.00 5
62 0.25 0
62 0.50 0
62 0.75 0
62 1.00 0
62 1.25 0
62 1.50 0
62 1.75 0
62 2.00 0
62 2.25 0
62 2.50 0
62 2.75 0
63 0.00 5
63 0.25 0
63 0.50 0
63 0.75 0
63 1.00 0
63 1.25 0
63 1.50 0
63 1.75 0
63 2.00 0
63 2.25 0
63 2.50 0
63 2.75 0
64 0.00 1
64 0.25 0
64 0.50 0
64 0.75 0
64 1.00 0
64 1.25 0
64 1.50 0
64 1.75 0
64 2.00 0
64 2.25 0
64 2.50 0
64 2.75 0
65 0.00 0
65 0.25 0
65 0.50 0
65 0.75 0
65 1.00 0
65 1.25 0
65 1.50 0
65 1.75 0
65 2.00 0
65 2.25 0
65 2.50 0
65 2.75 0
66 0.00 2
66 0.25 0
66 0.50 0
66 0.75 0
66 1.00 0
66 1.25 0
66 1.50 0
66 1.75 0
66 2.00 0
66 2.25 0
66 2.50 0
66 2.75 0
67 0.00 3
67 0.25 0
67 0.50 0
67 0.75 0
67 1.00 0
67 1.25 0
67 1.50 0
67 1.75 0
67 2.00 0
67 2.25 0
67 2.50 0
67 2.75 0
68 0.00 3
68 0.25 0
68 0.50 0
68 0.75 0
68 1.00 0
68 1.25 0
68 1.50 0
68 1.75 0
68 2.00 0
68 2.25 0
68 2.50 0
68 2.75 0
69 0.00 3
69 0.25 1
69 0.50 0
69 0.75 0
69 1.00 0
69 1.25 0
69 1.50 0
69 1.75 0
69 2.00 0
69 2.25 0
69 2.50 0
69 2.75 0
70 0.00 2
70 0.25 0
70 0.50 0
70 0.75 0
70 1.00 0
70 1.25 0
70 1.50 0
70 1.75 0
70 2.00 0
70 2.25 0
70 2.50 0
70 2.75 0
71 0.00 2
71 0.25 0
71 0.50 0
71 0.75 0
71 1.00 0
71 1.25 0
71 1.50 0
71 1.75 0
71 2.00 0
71 2.25 0
71 2.50 0
71 2.75 0
72 0.00 0
72 0.25 0
72 0.50 0
72 0.75 0
72 1.00 0
72 1.25 0
72 1.50 0
72 1.75 0
72 2.00 0
72 2.25 0
72 2.50 0
72 2.75 0
73 0.00 4
73 0.25 0
73 0.50 0
73 0.75 0
73 1.00 0
73 1.25 0
73 1.50 0
73 1.75 0
73 2.00 0
73 2.25 0
73 2.50 0
73 2.75 0
74 0.00 2
74 0.25 0
74 0.50 0
74 0.75 0
74 1.00 0
74 1.25 0
74 1.50 0
74 1.75 0
74 2.00 0
74 2.25 0
74 2.50 0
74 2.75 0
75 0.00 1
75 0.25 0
75 0.50 0
75 0.75 0
75 1.00 0
75 1.25 0
75 1.50 0
75 1.75 0
75 2.00 0
75 2.25 0
75 2.50 0
75 2.75 0
76 0.00 1
76 0.25 0
76 0.50 0
